10,0,0,0,0,5,2,2,0
10,0,0,0,0,5,3,2,0
10,0,0,0,0,5,4,2,0
10,0,0,0,0,5,5,2,0
10,0,0,0,1,4,2,2,0
10,0,0,0,1,4,3,2,0
10,0,0,0,1,4,4,2,1
10,0,0,0,1,4,5,2,0
10,0,0,0,2,3,2,2,0
10,0,0,0,2,3,3,2,0
10,0,0,0,2,3,4,2,1
10,0,0,0,2,3,5,2,0
10,0,0,1,1,3,2,2,0
10,0,0,1,1,3,3,2,0
10,0,0,1,1,3,4,2,3
10,0,0,1,1,3,5,2,0
10,0,0,1,2,2,2,2,0
10,0,0,1,2,2,3,2,0
10,0,0,1,2,2,4,2,3
10,0,0,1,2,2,5,2,0
10,0,2,0,0,2,2,2,1
10,0,2,0,0,2,3,2,0
10,0,2,0,0,2,4,2,0
10,0,2,0,1,1,2,2,2
10,0,2,0,1,1,3,2,0
10,0,2,0,1,1,4,2,0
10,1,1,0,0,2,2,2,1
10,1,1,0,0,2,3,2,0
10,1,1,0,0,2,4,2,1
10,1,1,0,1,1,2,2,3
10,1,1,0,1,1,3,2,0
10,1,1,0,1,1,4,2,1
11,0,1,0,0,4,2,2,0
11,0,1,0,0,4,3,2,0
11,0,1,0,0,4,4,2,1
11,0,1,0,0,4,5,2,0
11,0,1,0,1,3,2,2,0
11,0,1,0,1,3,3,2,0
11,0,1,0,1,3,4,2,3
11,0,1,0,1,3,5,2,0
11,0,1,0,2,2,2,2,0
11,0,1,0,2,2,3,2,0
11,0,1,0,2,2,4,2,3
11,0,1,0,2,2,5,2,0
11,0,1,1,1,2,2,2,1
11,0,1,1,1,2,3,2,0
11,0,1,1,1,2,4,2,6
11,0,1,1,1,2,5,2,0
11,0,3,0,0,1,2,2,1
11,0,3,0,0,1,3,2,0
11,0,3,0,0,1,4,2,0
11,1,2,0,0,1,2,2,2
11,1,2,0,0,1,3,2,0
11,1,2,0,0,1,4,2,0
12,0,0,0,0,6,2,2,0
12,0,0,0,0,6,3,2,0
12,0,0,0,0,6,4,2,0
12,0,0,0,0,6,5,2,0
12,0,0,0,0,6,6,2,1
12,0,0,0,1,5,2,2,0
12,0,0,0,1,5,3,2,0
