10,0,0,0,0,5,2,3,0
10,0,0,0,0,5,3,3,0
10,0,0,0,0,5,4,3,0
10,0,0,0,0,5,5,3,1
10,0,0,0,1,4,2,3,0
10,0,0,0,1,4,3,3,0
10,0,0,0,1,4,4,3,1
10,0,0,0,1,4,5,3,2
10,0,0,0,2,3,2,3,0
10,0,0,0,2,3,3,3,0
10,0,0,0,2,3,4,3,2
10,0,0,0,2,3,5,3,2
10,0,0,1,1,3,2,3,0
10,0,0,1,1,3,3,3,1
10,0,0,1,1,3,4,3,4
10,0,0,1,1,3,5,3,3
10,0,0,1,2,2,2,3,0
10,0,0,1,2,2,3,3,1
10,0,0,1,2,2,4,3,6
10,0,0,1,2,2,5,3,3
10,0,2,0,0,2,2,3,1
10,0,2,0,0,2,3,3,1
10,0,2,0,0,2,4,3,0
10,0,2,0,1,1,2,3,2
10,0,2,0,1,1,3,3,1
10,0,2,0,1,1,4,3,1
10,1,1,0,0,2,2,3,1
10,1,1,0,0,2,3,3,2
10,1,1,0,0,2,4,3,2
10,1,1,0,1,1,2,3,3
10,1,1,0,1,1,3,3,3
10,1,1,0,1,1,4,3,3
11,0,1,0,0,4,2,3,0
11,0,1,0,0,4,3,3,0
11,0,1,0,0,4,4,3,1
11,0,1,0,0,4,5,3,2
11,0,1,0,1,3,2,3,0
11,0,1,0,1,3,3,3,1
11,0,1,0,1,3,4,3,4
11,0,1,0,1,3,5,3,3
11,0,1,0,2,2,2,3,0
11,0,1,0,2,2,3,3,1
11,0,1,0,2,2,4,3,6
11,0,1,0,2,2,5,3,3
11,0,1,1,1,2,2,3,1
11,0,1,1,1,2,3,3,3
11,0,1,1,1,2,4,3,11
11,0,1,1,1,2,5,3,4
11,0,3,0,0,1,2,3,1
11,0,3,0,0,1,3,3,0
11,0,3,0,0,1,4,3,0
11,1,2,0,0,1,2,3,2
11,1,2,0,0,1,3,3,1
11,1,2,0,0,1,4,3,1
12,0,0,0,0,6,2,3,0
12,0,0,0,0,6,3,3,0
12,0,0,0,0,6,4,3,0
12,0,0,0,0,6,5,3,0
12,0,0,0,0,6,6,3,2
12,0,0,0,1,5,2,3,0
12,0,0,0,1,5,3,3,0
12,0,0,0,1,5,4,3,0
12,0,0,0,1,5,5,3,2
12,0,0,0,1,5,6,3,2
12,0,0,0,2,4,2,3,0
12,0,0,0,2,4,3,3,0
12,0,0,0,2,4,4,3,0
12,0,0,0,2,4,5,3,3
12,0,0,0,2,4,6,3,3
12,0,0,0,3,3,2,3,0
12,0,0,0,3,3,3,3,0
12,0,0,0,3,3,4,3,1
12,0,0,0,3,3,5,3,3
12,0,0,0,3,3,6,3,3
12,0,0,1,1,4,2,3,0
12,0,0,1,1,4,3,3,0
12,0,0,1,1,4,4,3,2
12,0,0,1,1,4,5,3,7
12,0,0,1,1,4,6,3,3
12,0,0,1,2,3,2,3,0
12,0,0,1,2,3,3,3,0
12,0,0,1,2,3,4,3,5
12,0,0,1,2,3,5,3,9
12,0,0,1,2,3,6,3,4
12,0,0,2,2,2,2,3,0
12,0,0,2,2,2,3,3,0
12,0,0,2,2,2,4,3,7
12,0,0,2,2,2,5,3,11
12,0,0,2,2,2,6,3,5
12,0,2,0,0,3,2,3,0
12,0,2,0,0,3,3,3,1
12,0,2,0,0,3,4,3,2
12,0,2,0,0,3,5,3,1
12,0,2,0,1,2,2,3,1
12,0,2,0,1,2,3,3,2
12,0,2,0,1,2,4,3,5
12,0,2,0,1,2,5,3,1
12,0,2,1,1,1,2,3,3
12,0,2,1,1,1,3,3,3
12,0,2,1,1,1,4,3,9
12,0,2,1,1,1,5,3,1
12,0,4,0,0,0,2,3,0
12,0,4,0,0,0,3,3,0
12,0,4,0,0,0,4,3,0
12,1,1,0,0,3,2,3,0
12,1,1,0,0,3,3,3,1
12,1,1,0,0,3,4,3,4
12,1,1,0,0,3,5,3,3
12,1,1,0,1,2,2,3,1
12,1,1,0,1,2,3,3,3
12,1,1,0,1,2,4,3,11
12,1,1,0,1,2,5,3,4
12,1,1,1,1,1,2,3,4
12,1,1,1,1,1,3,3,6
12,1,1,1,1,1,4,3,20
12,1,1,1,1,1,5,3,5
12,1,3,0,0,0,2,3,1
12,1,3,0,0,0,3,3,0
12,1,3,0,0,0,4,3,0
12,2,2,0,0,0,2,3,1
12,2,2,0,0,0,3,3,0
12,2,2,0,0,0,4,3,1
13,0,1,0,0,5,2,3,0
13,0,1,0,0,5,3,3,0
